Parent Path,File Name,Exists in Webb UI,MUI 5,Total Components,Includes Style Guide,Additional Details
ui/src/app/style-guide/dimension-positions-selector/dimension-select.jsx,dimension-select.jsx,ArrowIcon,,1,True,
ui/src/app/style-guide/dimension-positions-selector/dimension-positions-table.jsx,dimension-positions-table.jsx,"Checkbox
LaunchIcon
Typography
FormControlLabel",FormControl,5,True,
ui/src/app/style-guide/time-select/now-checkbox.styles.tsx,now-checkbox.styles.tsx,"MUICheckBoxIcon
MUIFormControlLabel
blue
MUICheckbox
MUICheckBoxOutlineBlankIcon",withStyles,6,False,
ui/src/app/style-guide/time-select/time-range-select.jsx,time-range-select.jsx,"Box
InputLabel",withStyles,3,True,
ui/src/app/style-guide/auto-suggest/auto-suggest-chips.jsx,auto-suggest-chips.jsx,MuiChip,Collapse,2,False,
ui/src/app/style-guide/auto-suggest/auto-suggest-header.jsx,auto-suggest-header.jsx,Typography,grey,2,True,
ui/src/app/style-guide/auto-suggest/auto-suggest-base.jsx,auto-suggest-base.jsx,"ArrowDropDownIcon
ClearIcon
InputAdornment",CircularProgress,4,True,
ui/src/app/style-guide/auto-suggest/auto-suggest-footer.jsx,auto-suggest-footer.jsx,"ArrowIcon
LaunchIcon
Typography","grey
makeStyles",5,True,
ui/src/app/style-guide/auto-suggest/auto-suggest-simple-footer.jsx,auto-suggest-simple-footer.jsx,,"grey
ArrowForward
ListItemIcon
ListItem
ListItemText",5,False,
ui/src/app/style-guide/auto-suggest/auto-suggest-item.jsx,auto-suggest-item.jsx,,MenuItem,1,False,
ui/src/app/style-guide/auto-suggest/auto-suggest-multi.jsx,auto-suggest-multi.jsx,Box,,1,False,
ui/src/app/style-guide/auto-suggest/auto-suggest-drop-down.jsx,auto-suggest-drop-down.jsx,"Popper
Paper",,2,True,
ui/src/app/style-guide/auto-suggest/auto-suggest-group.jsx,auto-suggest-group.jsx,,"grey
ListSubHeader",2,False,
ui/src/app/style-guide/logic-tags/logic-tags.jsx,logic-tags.jsx,"red
pink
purple",,3,True,
ui/src/app/style-guide/popup/types.ts,types.ts,"TypographyProps
ButtonProps
PaperProps
PopperProps
DialogContentProps",,5,False,
ui/src/app/style-guide/popup/popup.tsx,popup.tsx,"Typography
ClickAwayListener
Popper",,3,False,
ui/src/app/style-guide/popup/hooks/useStyles.ts,useStyles.ts,,makeStyles,1,True,
ui/src/app/style-guide/popup/components/close-button.tsx,close-button.tsx,Close as CloseIcon,,1,False,
ui/src/app/style-guide/popup/components/styled.tsx,styled.tsx,"IconButton as MUIIconButton
DialogActions
DialogContent
DialogTitle
Paper",withStyles,6,True,
ui/src/app/style-guide/multi-select-menu/multi-select-menu.jsx,multi-select-menu.jsx,"Popover
MUICheckbox","withStyles
List
ListItem
ListItemText",6,False,
ui/src/app/style-guide/toggle-timechart/toggle-timechart.jsx,toggle-timechart.jsx,,"ToggleButtonGroup
ToggleButton
withStyles",3,False,
ui/src/app/style-guide/button/toggle-button.jsx,toggle-button.jsx,,"ToggleButtonGroup
ToggleButton",2,False,
ui/src/app/style-guide/button/clickable-text.jsx,clickable-text.jsx,Typography,,1,False,
ui/src/app/style-guide/button/drop-down-button.jsx,drop-down-button.jsx,"ClickAwayListener
ArrowDropDownIcon",,2,True,
ui/src/app/style-guide/button/drop-down-menu.jsx,drop-down-menu.jsx,"Popper
Paper
Typography
HelpOutlineIcon","MenuItem
makeStyles",6,True,
ui/src/app/style-guide/button/split-button-types.ts,split-button-types.ts,ButtonProps as MUIButtonProps,,1,False,
ui/src/app/style-guide/button/danger-button.jsx,danger-button.jsx,,withStyles,1,True,
ui/src/app/style-guide/button/button-base.jsx,button-base.jsx,"Badge
IconButton
Button
DeleteIcon
CloseIcon
EditIcon",CircularProgress,7,True,
ui/src/app/style-guide/button/close-button.jsx,close-button.jsx,"CloseIcon
Tooltip
IconButton",,3,True,
ui/src/app/style-guide/button/split-button.jsx,split-button.jsx,ButtonGroup,,1,False,
ui/src/app/style-guide/button/button-types.ts,button-types.ts,"ButtonProps as MUIButtonProps
SvgIconTypeMap
OverridableComponent",,3,False,
ui/src/app/style-guide/button/copy-clipboard-button.jsx,copy-clipboard-button.jsx,"green
IconButton
SvgIcon
Tooltip
CheckIcon",,5,False,
ui/src/app/style-guide/transfer-list/transfer-list-item.jsx,transfer-list-item.jsx,"MuiListItem
blue",withStyles,3,False,
ui/src/app/style-guide/transfer-list/non-virtualized-list.jsx,non-virtualized-list.jsx,Box,,1,False,
ui/src/app/style-guide/transfer-list/transfer-list-actions.jsx,transfer-list-actions.jsx,"ChevronLeft
DoubleArrowIcon
ChevronRight","grey
Grid",5,True,
ui/src/app/style-guide/transfer-list/virtualized-list.jsx,virtualized-list.jsx,Box,,1,False,
ui/src/app/style-guide/transfer-list/transfer-list.jsx,transfer-list.jsx,Box,Grid,2,True,
ui/src/app/style-guide/transfer-list/transfer-list.spec.jsx,transfer-list.spec.jsx,AppleIcon,,1,False,
ui/src/app/style-guide/alert/alert-list.jsx,alert-list.jsx,,List,1,False,
ui/src/app/style-guide/alert/alert-list-item.jsx,alert-list-item.jsx,"orange
Typography
WarningIcon","ListItemIcon
ListItem
ListItemText",6,True,
ui/src/app/style-guide/alert/display-alert-list.jsx,display-alert-list.jsx,orange,,1,False,
ui/src/app/style-guide/animation/fade.jsx,fade.jsx,MUIFade,,1,True,
ui/src/app/style-guide/breadcrumbs/breadcrumbs.jsx,breadcrumbs.jsx,"Box
Typography
Breadcrumbs as MUIBreadcrumbs",grey,4,True,
ui/src/app/style-guide/visualizations/solid-gauge-chart.jsx,solid-gauge-chart.jsx,"green
TrendingFlatIcon
red
TrendingDownIcon
TrendingUpIcon
yellow",grey,7,True,
ui/src/app/style-guide/visualizations/shared.jsx,shared.jsx,"TrendingUpIcon
TrendingFlatIcon
TrendingDownIcon",,3,False,
ui/src/app/style-guide/visualizations/stat.jsx,stat.jsx,Typography,"grey
CircularProgress",3,True,
ui/src/app/style-guide/visualizations/multi-stat.jsx,multi-stat.jsx,"Typography
MUISkeleton",,2,True,
ui/src/app/style-guide/visualizations/sunburst.jsx,sunburst.jsx,BackIcon,,1,True,
ui/src/app/style-guide/visualizations/matrix.jsx,matrix.jsx,,grey,1,True,
ui/src/app/style-guide/visualizations/map-chart.jsx,map-chart.jsx,"green
orange
red
blue
yellow",,5,False,
ui/src/app/style-guide/visualizations/sankey-diagram-helpers.mjs,sankey-diagram-helpers.mjs,,grey,1,False,
ui/src/app/style-guide/visualizations/time-chart-tooltip/styled-components.tsx,styled-components.tsx,"TableCell
Box
Paper
Typography
BoxProps","grey
withStyles",7,True,
ui/src/app/style-guide/visualizations/time-chart-tooltip/tooltip.tsx,tooltip.tsx,"Table
TableContainer
TableHead
TableRow
TableBody",,5,True,
ui/src/app/style-guide/visualizations/time-chart-tooltip/line-symbol.tsx,line-symbol.tsx,Box,,1,False,
ui/src/app/style-guide/visualizations/time-chart-tooltip/tooltip-table-row.tsx,tooltip-table-row.tsx,TableRow,,1,True,
ui/src/app/style-guide/visualizations/time-chart-tooltip/tooltip-table-body.tsx,tooltip-table-body.tsx,TableRow,,1,True,
ui/src/app/style-guide/visualizations/matrix/matrix-sort-button.jsx,matrix-sort-button.jsx,ArrowDownward,,1,True,
ui/src/app/style-guide/visualizations/sunburst/sunburst-legend.jsx,sunburst-legend.jsx,,Collapse,1,True,
ui/src/app/style-guide/table/table-head.tsx,table-head.tsx,"MUITableHead
Popover
Checkbox
TableRow
Theme
TableSortLabel
MUITableCell","List
makeStyles
ListItem
ListItemText",11,True,
ui/src/app/style-guide/table/table-pagination-actions.tsx,table-pagination-actions.tsx,"IconButton
TablePaginationActionsProps as MuiTablePaginationActionsProps
LastPageIcon
KeyboardArrowRight
FirstPageIcon
KeyboardArrowLeft",,6,True,
ui/src/app/style-guide/table/column-filter-menu.tsx,column-filter-menu.tsx,"FormControlLabel
Checkbox",,2,True,
ui/src/app/style-guide/table/table-row.tsx,table-row.tsx,"Radio
Checkbox
lighten
TableRow as MUITableRow
TableCell as MUITableCell",withStyles,6,True,
ui/src/app/style-guide/table/table-styles.ts,table-styles.ts,,makeStyles,1,True,
ui/src/app/style-guide/table/table-cell.spec.jsx,table-cell.spec.jsx,blueGrey,,1,False,
ui/src/app/style-guide/table/table.tsx,table.tsx,"TableFooter
TablePagination as Pagination
Box
Table as MUITable
TableBody",withStyles,6,True,
ui/src/app/style-guide/table/table-cell/cell-content.tsx,cell-content.tsx,,makeStyles,1,True,
ui/src/app/style-guide/table/table-cell/table-cell-utils.tsx,table-cell-utils.tsx,DragIndicatorIcon,,1,True,
ui/src/app/style-guide/table/table-cell/column-drag-and-drop.tsx,column-drag-and-drop.tsx,,Skeleton,1,True,
ui/src/app/style-guide/table/table-cell/table-cell-styled.tsx,table-cell-styled.tsx,"MUITableCell
blueGrey
blue",,3,True,
ui/src/app/style-guide/table/cells/number-cell.tsx,number-cell.tsx,Typography,,1,True,
ui/src/app/style-guide/layout/skeletons.jsx,skeletons.jsx,,grey,1,False,
ui/src/app/style-guide/layout/containers.jsx,containers.jsx,MUIPaper,grey,2,True,
ui/src/app/style-guide/sidebar-nav/sidebar-header.jsx,sidebar-header.jsx,Typography,,1,True,
ui/src/app/style-guide/sidebar-nav/sidebar-nav.jsx,sidebar-nav.jsx,"_ListItem
LaunchIcon
Typography
ExpandLess","ExpandMore
grey
withStyles
List
Collapse",9,True,
ui/src/app/style-guide/tooltip/info-tooltip.jsx,info-tooltip.jsx,OpenInNewIcon,,1,True,
ui/src/app/style-guide/tag/tag.jsx,tag.jsx,,grey,1,False,
ui/src/app/style-guide/dialog/dialog.jsx,dialog.jsx,"MUIDialogTitle
IconButton
CloseIcon
Typography
MuiDialog",withStyles,6,True,
ui/src/app/style-guide/onboarding-card/onboarding-card.jsx,onboarding-card.jsx,"Typography
ClearIcon
IconButton",grey,4,True,
ui/src/app/style-guide/modal/confirmation-modal.jsx,confirmation-modal.jsx,"DialogActions
DialogContent
DialogTitle
Paper
Typography",,5,True,
ui/src/app/style-guide/icons/dashboard-icon.jsx,dashboard-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/dimensions-icon.jsx,dimensions-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/cluster-status-icon.jsx,cluster-status-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/muted-icon.jsx,muted-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/dashboard-customize-icon.jsx,dashboard-customize-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/ongoing-mitigation-icon.jsx,ongoing-mitigation-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/filter-add.tsx,filter-add.tsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/collapse-double-arrow-icon.jsx,collapse-double-arrow-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/not-mitigated-icon.jsx,not-mitigated-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/lock-open-icon.jsx,lock-open-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/finished-event-icon.jsx,finished-event-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/unmute-icon.jsx,unmute-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/ongoing-event-icon.jsx,ongoing-event-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/expand-double-arrow-icon.jsx,expand-double-arrow-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/circle-icon.jsx,circle-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/icons/filter-alt-icon.jsx,filter-alt-icon.jsx,SvgIcon,,1,False,
ui/src/app/style-guide/tooling/feedback/notifications/notifications-page.jsx,notifications-page.jsx,Typography,Grid,2,True,
ui/src/app/style-guide/tooling/hooks/infinite-scroll.demo.jsx,infinite-scroll.demo.jsx,Box,"withStyles
Grid
List
ListItem
ListItemText",6,False,
ui/src/app/style-guide/tooling/hooks/infinite-scroll-page.jsx,infinite-scroll-page.jsx,Typography,,1,True,
ui/src/app/style-guide/tooling/data/time/time-page.jsx,time-page.jsx,"Box
Select
InputLabel
Typography","MenuItem
FormControl",6,True,
ui/src/app/style-guide/docs/landing-page.jsx,landing-page.jsx,Typography,,1,False,
ui/src/app/style-guide/docs/style-guide.jsx,style-guide.jsx,styled,,1,True,
ui/src/app/style-guide/docs/navigation/breadcrumbs.jsx,breadcrumbs.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/navigation/sidebar-nav.jsx,sidebar-nav.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/auto-suggest/auto-suggest-grouping-page.jsx,auto-suggest-grouping-page.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/auto-suggest/auto-suggest-simple-page.jsx,auto-suggest-simple-page.jsx,"Typography
Switch
FormControlLabel",,3,True,
ui/src/app/style-guide/docs/auto-suggest/auto-suggest-base-page.jsx,auto-suggest-base-page.jsx,"Typography
Switch
FormControlLabel",,3,True,
ui/src/app/style-guide/docs/auto-suggest/auto-suggest-multi-page.jsx,auto-suggest-multi-page.jsx,"Typography
Switch
FormControlLabel",,3,True,
ui/src/app/style-guide/docs/auto-suggest/auto-suggest-multi-simple-page.jsx,auto-suggest-multi-simple-page.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/tags/tags-page.jsx,tags-page.jsx,"purple
brown
FormControlLabel
orange
lightBlue
PolicyIcon
cyan
red
blueGrey
amber
yellow
pink
green
lime
lightGreen
deepPurple
Switch
blue
deepOrange
indigo
teal",grey,22,True,
ui/src/app/style-guide/docs/empty-states/empty-states-page.jsx,empty-states-page.jsx,Typography,grey,2,False,
ui/src/app/style-guide/docs/transfer-list/transfer-list-page.jsx,transfer-list-page.jsx,Typography,,1,False,
ui/src/app/style-guide/docs/transfer-list/transfer-list.demo.jsx,transfer-list.demo.jsx,"Box
AppleIcon",ListSubheader,3,True,
ui/src/app/style-guide/docs/time-range-select/time-range-select-page.jsx,time-range-select-page.jsx,Typography,,1,False,
ui/src/app/style-guide/docs/visualizations/multi-stat-page.jsx,multi-stat-page.jsx,"Typography
Switch
FormControlLabel",Grid,4,True,
ui/src/app/style-guide/docs/visualizations/scatter-plot-page.jsx,scatter-plot-page.jsx,,"ToggleButtonGroup
ToggleButton",2,False,
ui/src/app/style-guide/docs/visualizations/treemap-page.jsx,treemap-page.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/visualizations/time-chart-page.jsx,time-chart-page.jsx,"Switch
FormControlLabel",,2,False,
ui/src/app/style-guide/docs/visualizations/map-chart-page.jsx,map-chart-page.jsx,CodeIcon,,1,True,
ui/src/app/style-guide/docs/visualizations/matrix-page.jsx,matrix-page.jsx,"Switch
FormControlLabel",,2,False,
ui/src/app/style-guide/docs/visualizations/stat-page.jsx,stat-page.jsx,"CodeIcon
Switch
Typography
FormControlLabel",Grid,5,True,
ui/src/app/style-guide/docs/visualizations/sparkline-page.demo.jsx,sparkline-page.demo.jsx,"TableCell
Table
TableHead
TableRow
TableBody",,5,True,
ui/src/app/style-guide/docs/visualizations/column-page.jsx,column-page.jsx,"Typography
Switch
FormControlLabel",,3,True,
ui/src/app/style-guide/docs/table/footer-demo.tsx,footer-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/table/pagination-demo.tsx,pagination-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/table/filter-columns-demo.tsx,filter-columns-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/table/selection-demo.tsx,selection-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/table/table-page.tsx,table-page.tsx,"Typography
Switch
FormControlLabel",,3,False,
ui/src/app/style-guide/docs/table/sorting-demo.tsx,sorting-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/table/drag-and-drop-demo.tsx,drag-and-drop-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/table/status-columns-demo.tsx,status-columns-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/table/column-drag-and-drop-demo.tsx,column-drag-and-drop-demo.tsx,Typography,,1,True,
ui/src/app/style-guide/docs/customization/palette-page.jsx,palette-page.jsx,"Box
Typography","Grid
withStyles",4,True,
ui/src/app/style-guide/docs/query-feedback/query-feedback-page.jsx,query-feedback-page.jsx,Typography,,1,False,
ui/src/app/style-guide/docs/shared/unordered-list.jsx,unordered-list.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/shared/props-table.jsx,props-table.jsx,"TableCell
Table
TableHead
TableRow
TableBody",,5,False,
ui/src/app/style-guide/docs/shared/source-button.jsx,source-button.jsx,CodeIcon,,1,True,
ui/src/app/style-guide/docs/shared/code-highlight.jsx,code-highlight.jsx,,grey,1,True,
ui/src/app/style-guide/docs/shared/demo-container.jsx,demo-container.jsx,,Collapse,1,False,
ui/src/app/style-guide/docs/shared/extra-info-container.jsx,extra-info-container.jsx,Typography,Grid,2,True,
ui/src/app/style-guide/docs/shared/anchor-header.jsx,anchor-header.jsx,"styled
Typography
LinkIcon",,3,False,
ui/src/app/style-guide/docs/displays/displays-page.jsx,displays-page.jsx,Typography,,1,False,
ui/src/app/style-guide/docs/displays/generic-display-demo.jsx,generic-display-demo.jsx,"Typography
Switch
FormControlLabel",,3,True,
ui/src/app/style-guide/docs/onboarding-cards/onboarding-cards-page.jsx,onboarding-cards-page.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/typography/page-title.jsx,page-title.jsx,Typography,,1,True,
ui/src/app/style-guide/docs/typography/document-title.jsx,document-title.jsx,Typography,,1,True,
ui/src/app/style-guide/components/navigation/vertical-stepper/vertical-stepper.jsx,vertical-stepper.jsx,"RadioButtonUnchecked
StepContent
Stepper
CheckCircleOutline
MUIStepLabel
MUIStepConnector
Error
Step
Typography
CheckCircle","withStyles
makeStyles
ErrorOutline",13,True,
ui/src/app/style-guide/components/navigation/vertical-stepper/docs/vertical-stepper-page.jsx,vertical-stepper-page.jsx,"Button
Typography
ButtonGroup",Grid,4,True,
ui/src/app/style-guide/components/navigation/menu/menu.tsx,menu.tsx,"ClickAwayListener
Paper
MenuList
MUIPopper",,4,False,
ui/src/app/style-guide/components/navigation/menu/types.ts,types.ts,"ClickAwayListenerProps
PopperProps
PopperPlacementType",,3,False,
ui/src/app/style-guide/components/navigation/link/docs/link-page.jsx,link-page.jsx,Typography,,1,True,
ui/src/app/style-guide/components/navigation/link/docs/link-page.demo.jsx,link-page.demo.jsx,Box,,1,False,
ui/src/app/style-guide/components/navigation/tabs/tabs.tsx,tabs.tsx,"Box
MuiTabs",,2,False,
ui/src/app/style-guide/components/navigation/tabs/tab-panel.tsx,tab-panel.tsx,"Box
Typography",,2,False,
ui/src/app/style-guide/components/navigation/tabs/tab.tsx,tab.tsx,"Box
Typography
Theme",,3,False,
ui/src/app/style-guide/components/navigation/drawer/drawer.jsx,drawer.jsx,"MuiDrawer
IconButton
Box
CloseIcon
Typography",,5,True,
ui/src/app/style-guide/components/data-display/badge/badge.jsx,badge.jsx,"red
blueGrey",grey,3,False,
ui/src/app/style-guide/components/data-display/country-flag/country-flag.tsx,country-flag.tsx,,makeStyles,1,True,
ui/src/app/style-guide/components/data-display/country-flag/docs/country-flag-page.jsx,country-flag-page.jsx,"Box
Switch
FormControlLabel
Typography",,4,True,
ui/src/app/style-guide/components/data-display/description-list/description-list.jsx,description-list.jsx,"Box
Typography",,2,True,
ui/src/app/style-guide/components/data-display/description-list/docs/description-list-page.jsx,description-list-page.jsx,Typography,,1,True,
ui/src/app/style-guide/components/data-display/chip/chip.jsx,chip.jsx,"styled
blueGrey
MuiChip",,3,True,
ui/src/app/style-guide/components/data-display/chip/status-indicator-light.jsx,status-indicator-light.jsx,"styled
RadioButtonUncheckedIcon
FiberManualRecordIcon",,3,False,
ui/src/app/style-guide/components/data-display/chip/filter-chip.jsx,filter-chip.jsx,Chip,,1,True,
ui/src/app/style-guide/components/data-display/chip/chip-types.ts,chip-types.ts,ChipProps as MUIChipProps,,1,False,
ui/src/app/style-guide/components/data-display/chip/slice-control-chip.jsx,slice-control-chip.jsx,Chip,withStyles,2,False,
ui/src/app/style-guide/components/data-display/chip/docs/status-indicator-light.demo.jsx,status-indicator-light.demo.jsx,"Box
Switch
Typography
FormControlLabel",Grid,5,True,
ui/src/app/style-guide/components/data-display/truncated-list/truncated-list.jsx,truncated-list.jsx,Box,withStyles,2,False,
ui/src/app/style-guide/components/data-display/truncated-list/docs/truncated-list.demo.jsx,truncated-list.demo.jsx,"Box
PolicyIcon",Grid,3,True,
ui/src/app/style-guide/components/feedback/status-indicator/indicator.spec.jsx,indicator.spec.jsx,ArrowUpwardIcon,,1,False,
ui/src/app/style-guide/components/feedback/status-indicator/status-indicator.tsx,status-indicator.tsx,"ArrowDownwardIcon
ArrowUpwardIcon
CloseIcon
CheckIcon
CachedIcon",,5,True,
ui/src/app/style-guide/components/feedback/status-indicator/docs/status-indicator.demo.tsx,status-indicator.demo.tsx,"TableCell
Table
TableHead
TableRow
TableBody",,5,True,
ui/src/app/style-guide/components/feedback/status-indicator/docs/indicator-demo.tsx,indicator-demo.tsx,"ArrowDownward
Close
Check",ArrowUpward,4,True,
ui/src/app/style-guide/components/feedback/progress/linear-progress.jsx,linear-progress.jsx,"Box
MuiLinearProgress",withStyles,3,True,
ui/src/app/style-guide/components/feedback/progress/progress-value.jsx,progress-value.jsx,Typography,withStyles,2,False,
ui/src/app/style-guide/components/feedback/progress/circular-progress.tsx,circular-progress.tsx,"Box
MuiCircularProgress",withStyles,3,True,
ui/src/app/style-guide/components/feedback/progress/docs/circular-progress.demo.jsx,circular-progress.demo.jsx,"Box
Typography",,2,True,
ui/src/app/style-guide/components/feedback/progress/docs/progress-page.jsx,progress-page.jsx,Typography,,1,True,
ui/src/app/style-guide/components/feedback/progress/docs/linear-progress.demo.jsx,linear-progress.demo.jsx,"Box
Typography",,2,True,
ui/src/app/style-guide/components/table/table-selection/table-selection-dialog.tsx,table-selection-dialog.tsx,"Box
ButtonProps
DialogActions
DialogContent
Paper
Typography",makeStyles,7,True,
ui/src/app/style-guide/components/table/table-selection/table-selection.tsx,table-selection.tsx,Select,"MenuItem
grey
withStyles
makeStyles
FormControl",6,True,
ui/src/app/style-guide/components/table/table-selection/docs/table-selection-page.jsx,table-selection-page.jsx,"Typography
Switch
FormControlLabel",Grid,4,True,
ui/src/app/style-guide/components/protected-objects/docs/protected-objects-selector-page.jsx,protected-objects-selector-page.jsx,Typography,,1,False,
ui/src/app/style-guide/components/surfaces/accordion/accordion.jsx,accordion.jsx,"ExpandMoreIcon
MuiAccordionActions
MuiAccordionDetails
Typography
MuiAccordionSummary
MuiAccordion",withStyles,7,True,
ui/src/app/style-guide/components/surfaces/accordion/basic-accordion.tsx,basic-accordion.tsx,ExpandMoreIcon,"AccordionSummary
AccordionDetails
withStyles",4,False,
ui/src/app/style-guide/components/surfaces/accordion/docs/accordion-page.jsx,accordion-page.jsx,"Typography
Switch
FormControlLabel",,3,True,
ui/src/app/style-guide/components/surfaces/accordion/docs/accordion-page.demo.jsx,accordion-page.demo.jsx,"Box
Typography",,2,True,
ui/src/app/style-guide/components/surfaces/accordion/docs/accordion-drawer.demo.jsx,accordion-drawer.demo.jsx,"Box
Typography",,2,True,
ui/src/app/style-guide/components/surfaces/card/card.tsx,card.tsx,MuiCard,,1,True,
ui/src/app/style-guide/components/surfaces/card/card-content.tsx,card-content.tsx,MuiCardContent,,1,True,
ui/src/app/style-guide/components/surfaces/card/card-header.tsx,card-header.tsx,"Typography
MuiCardHeader",grey,3,True,
ui/src/app/style-guide/components/surfaces/card/docs/card-page.jsx,card-page.jsx,"Typography
Switch
FormControlLabel",,3,True,
ui/src/app/style-guide/components/surfaces/card/docs/card-page.demo.jsx,card-page.demo.jsx,"Typography
MoreVertIcon",,2,True,
ui/src/app/style-guide/components/auto-refresh-controls/auto-refresh-controls.tsx,auto-refresh-controls.tsx,Typography,Grid,2,True,
ui/src/app/style-guide/components/pdf-export/pdf-export.jsx,pdf-export.jsx,,withStyles,1,True,
ui/src/app/style-guide/components/pdf-export/pdf-export-utils.jsx,pdf-export-utils.jsx,,makeStyles,1,True,
ui/src/app/style-guide/components/pdf-export/docs/pdf-export-page.jsx,pdf-export-page.jsx,"Typography
Alert",Grid,3,True,
ui/src/app/style-guide/components/filter-button-dropdown/filter-menu.tsx,filter-menu.tsx,"Box
Popper
Paper","grey
withStyles
makeStyles",6,True,
ui/src/app/style-guide/components/filter-button-dropdown/filter-button-dropdown.tsx,filter-button-dropdown.tsx,ClickAwayListener,"makeStyles
withStyles",3,True,
ui/src/app/style-guide/components/filter-button-dropdown/filter-list.tsx,filter-list.tsx,"Box
Checkbox
FormControlLabel","withStyles
List",5,False,
ui/src/app/style-guide/components/filter-button-dropdown/constants.ts,constants.ts,,"grey
withStyles",2,True,
ui/src/app/style-guide/components/filter-button-dropdown/docs/filter-button-dropdown-page.jsx,filter-button-dropdown-page.jsx,Typography,,1,False,
ui/src/app/style-guide/components/filter-button-dropdown/docs/filter-button-dropdown.demo.jsx,filter-button-dropdown.demo.jsx,Box,Grid,2,False,
ui/src/app/style-guide/components/inputs/search/search.tsx,search.tsx,"MUICancelRoundedIcon
ExtendButtonBase
MUISearchIcon
InputAdornment",FormControl,5,True,
ui/src/app/style-guide/components/inputs/nested-checkboxes/nested-checkboxes.jsx,nested-checkboxes.jsx,"ArrowDropDownIcon
IconButton
Box
Checkbox
ArrowRightIcon
Typography
LockIcon",,7,True,
ui/src/app/style-guide/components/inputs/nested-checkboxes/docs/nested-checkboxes-page.jsx,nested-checkboxes-page.jsx,"Typography
Switch
FormControlLabel",Grid,4,True,
ui/src/app/style-guide/form/form-field.jsx,form-field.jsx,"Typography
MUITooltip","grey
Fade",4,True,
ui/src/app/style-guide/form/checkbox.tsx,checkbox.tsx,"BoxProps
FormControlLabel
Checkbox as MUICheckbox
FormLabelProps",,4,False,
ui/src/app/style-guide/form/password-field.tsx,password-field.tsx,"Visibility
VisibilityOff
InputAdornment
IconButton",,4,True,
ui/src/app/style-guide/form/validated-text-field.jsx,validated-text-field.jsx,"green
TextField
ErrorOutlineIcon
Popper
Paper
CancelOutlineIcon
CheckCircleOutlineIcon",grey,8,True,
ui/src/app/style-guide/form/validated-number-range-input.tsx,validated-number-range-input.tsx,FormLabel,,1,True,
ui/src/app/style-guide/form/defaultable-text-field.jsx,defaultable-text-field.jsx,"Clear
InputAdornment
IconButton",,3,True,
ui/src/app/style-guide/form/label/label-icon.tsx,label-icon.tsx,,makeStyles,1,False,
ui/src/app/style-guide/typography/typography.jsx,typography.jsx,Typography,,1,False,
ui/src/app/lib/genome/genome-dialog.jsx,genome-dialog.jsx,"IconButton
DialogContent
DialogTitle
CloseIcon
Dialog",,5,True,
ui/src/app/lib/genome/genome-info.jsx,genome-info.jsx,"InfoIcon
ExpandLess
IconButton",ExpandMore,4,True,
